itemset,count,support,k
"('but', 'your')",4821,0.21954551664465594,2
"('You', 'with')",4804,0.21877134660048272,2
"('and', 'time')",4800,0.2185891889430302,2
"('The', 'your')",4794,0.2183159524568514,2
"('The', 'a')",4789,0.21808825538503576,2
"('not', 'the')",4754,0.21649437588232615,2
"('may', 'with')",4749,0.2162666788105105,2
"('the', 'today')",4746,0.2161300605674211,2
"('will', 'with')",4731,0.21544696935197413,2
"('of', 'yourself')",4726,0.21521927228015847,2
"('You', 'will')",4714,0.2146727993078009,2
"('a', 'time')",4673,0.21280568331891253,2
"('could', 'to')",4660,0.21221367093219182,2
"('that', 'this')",4657,0.21207705268910243,2
"('and', 'not')",4655,0.21198597386037615,2
"('as', 'you')",4642,0.21139396147365544,2
"('The', 'of')",4640,0.2113028826449292,2
"('and', 'today')",4625,0.21061979142948223,2
"('for', 'may')",4623,0.21052871260075595,2
"('have', 'is')",4623,0.21052871260075595,2
"('at', 'of')",4616,0.21020993670021404,2
"('time', 'your')",4606,0.2097545425565827,2
"('for', 'will')",4581,0.20861605719750445,2
"('a', 'today')",4559,0.20761419008151555,2
"('today', 'your')",4557,0.2075231112527893,2
"('and', 'could')",4557,0.2075231112527893,2
"('can', 'of')",4554,0.20738649300969988,2
"('at', 'in')",4542,0.2068400200373423,2
"('as', 'to')",4541,0.2067944806229792,2
"('all', 'you')",4527,0.20615692882189535,2
"('You', 'are')",4523,0.20597477116444282,2
"('but', 'of')",4501,0.20497290404845395,2
"('You', 'for')",4491,0.20451750990482262,2
"('but', 'in')",4475,0.20378887927501252,2
"('are', 'with')",4470,0.20356118220319686,2
"('what', 'you')",4464,0.20328794571701808,2
"('this', 'with')",4462,0.2031968668882918,2
"('You', 'have')",4453,0.20278701215902364,2
"('is', 'on')",4444,0.20237715742975546,2
"('may', 'this')",4429,0.2016940662143085,2
"('more', 'of')",4429,0.2016940662143085,2
"('get', 'to')",4423,0.2014208297281297,2
"('could', 'the')",4412,0.20091989617013525,2
"('in', 'yourself')",4411,0.20087435675577212,2
"('in', 'more')",4407,0.2006921990983196,2
"('a', 'not')",4404,0.2005555808552302,2
"('not', 'your')",4399,0.20032788378341454,2
"('get', 'you')",4394,0.20010018671159888,2
"('a', 'could')",4390,0.19991802905414635,2
"('to', 'what')",4374,0.19918939842433625,2
"('is', 'or')",4366,0.1988250831094312,2
"('all', 'to')",4360,0.19855184662325243,2
"('for', 'it')",4360,0.19855184662325243,2
"('all', 'and')",4351,0.19814199189398424,2
"('have', 'may')",4346,0.19791429482216857,2
"('for', 'this')",4334,0.197367821849811,2
"('are', 'for')",4280,0.19490869347420192,2
"('do', 'you')",4278,0.19481761464547567,2
"('feel', 'you')",4275,0.19468099640238626,2
"('all', 'the')",4247,0.19340589280021858,2
"('can', 'in')",4239,0.19304157748531353,2
"('If', 'you')",4233,0.19276834099913476,2
"('some', 'you')",4213,0.19185755271187213,2
"('You', 'this')",4205,0.19149323739696708,2
"('do', 'to')",4202,0.1913566191538777,2
"('out', 'you')",4196,0.1910833826676989,2
"('some', 'to')",4178,0.19026367320916254,2
"('could', 'your')",4177,0.1902181337947994,2
"('on', 'that')",4173,0.19003597613734688,2
"('this', 'will')",4173,0.19003597613734688,2
"('out', 'to')",4168,0.18980827906553122,2
"('it', 'may')",4161,0.1894895031649893,2
"('of', 'today')",4159,0.18939842433626303,2
"('be', 'but')",4157,0.18930734550753678,2
"('You', 'it')",4145,0.1887608725351792,2
"('If', 'to')",4144,0.18871533312081606,2
"('feel', 'to')",4144,0.18871533312081606,2
"('work', 'you')",4117,0.18748576893301153,2
"('so', 'you')",4112,0.18725807186119586,2
"('may', 'will')",4112,0.18725807186119586,2
"('and', 'year')",4111,0.18721253244683272,2
"('and', 'as')",4106,0.1869848353750171,2
"('to', 'work')",4077,0.18566419235848627,2
"('and', 'what')",4076,0.18561865294412314,2
"('as', 'the')",4070,0.18534541645794436,2
"('of', 'time')",4064,0.18507217997176556,2
"('The', 'in')",4060,0.18489002231431304,2
"('not', 'of')",4043,0.1841158522701398,2
"('in', 'year')",4042,0.18407031285577669,2
"('get', 'the')",4040,0.1839792340270504,2
"('and', 'get')",4038,0.18388815519832416,2
"('or', 'with')",4031,0.18356937929778222,2
"('so', 'to')",4025,0.18329614281160345,2
"('have', 'with')",4004,0.18233981510997768,2
"('if', 'you')",3984,0.18142902682271506,2
"('are', 'will')",3975,0.18101917209344687,2
"('it', 'with')",3968,0.18070039619290496,2
"('be', 'more')",3960,0.1803360808779999,2
"('at', 'be')",3956,0.18015392322054738,2
"('and', 'work')",3943,0.17956191083382667,2
"('a', 'as')",3943,0.17956191083382667,2
"('love', 'you')",3943,0.17956191083382667,2
"('be', 'can')",3937,0.1792886743476479,2
"('for', 'have')",3934,0.1791520561045585,2
"('have', 'will')",3934,0.1791520561045585,2
"('about', 'you')",3931,0.1790154378614691,2
"('the', 'what')",3927,0.17883328020401656,2
"('it', 'will')",3914,0.17824126781729588,2
"('and', 'some')",3903,0.1777403342593014,2
"('make', 'you')",3898,0.17751263718748578,2
"('and', 'feel')",3897,0.17746709777312264,2
"('and', 'out')",3887,0.1770117036294913,2
"('out', 'the')",3885,0.17692062480076506,2
"('could', 'of')",3882,0.17678400655767568,2
"('about', 'to')",3879,0.17664738831458626,2
"('are', 'this')",3873,0.1763741518284075,2
"('what', 'your')",3873,0.1763741518284075,2
"('year', 'you')",3871,0.1762830729996812,2
"('and', 'love')",3869,0.17619199417095496,2
"('be', 'could')",3862,0.17587321827041305,2
"('as', 'your')",3855,0.1755544423698711,2
"('all', 'your')",3841,0.1749168905687873,2
"('make', 'to')",3835,0.17464365408260848,2
"('if', 'to')",3833,0.17455257525388224,2
"('the', 'year')",3831,0.17446149642515596,2
"('or', 'that')",3819,0.17391502345279838,2
"('and', 'do')",3819,0.17391502345279838,2
"('The', 'be')",3818,0.17386948403843527,2
"('feel', 'the')",3815,0.17373286579534586,2
"('If', 'the')",3813,0.1736417869666196,2
"('a', 'all')",3806,0.1733230110660777,2
"('do', 'the')",3805,0.17327747165171456,2
"('Be', 'and')",3801,0.17309531399426203,2
"('The', 'is')",3800,0.1730497745798989,2
"('may', 'or')",3797,0.1729131563368095,2
"('some', 'the')",3794,0.17277653809372012,2
"('If', 'a')",3787,0.17245776219317818,2
"('are', 'may')",3785,0.17236668336445193,2
"('be', 'yourself')",3780,0.17213898629263627,2
"('good', 'you')",3765,0.1714558950771893,2
"('If', 'and')",3764,0.17141035566282617,2
"('need', 'you')",3762,0.17131927683409992,2
"('could', 'in')",3762,0.17131927683409992,2
"('get', 'your')",3747,0.17063618561865296,2
"('a', 'some')",3735,0.17008971264629538,2
"('for', 'or')",3734,0.17004417323193224,2
"('in', 'time')",3732,0.16995309440320597,2
"('need', 'to')",3731,0.16990755498884286,2
"('so', 'the')",3731,0.16990755498884286,2
"('Be', 'you')",3729,0.16981647616011658,2
"('a', 'get')",3729,0.16981647616011658,2
"('the', 'work')",3728,0.16977093674575344,2
"('up', 'you')",3727,0.16972539733139033,2
"('good', 'to')",3723,0.1695432396739378,2
"('be', 'today')",3722,0.16949770025957467,2
"('and', 'so')",3699,0.16845029372922266,2
"('to', 'up')",3687,0.16790382075686508,2
"('love', 'the')",3686,0.16785828134250194,2
"('love', 'to')",3685,0.1678127419281388,2
"('some', 'your')",3684,0.16776720251377567,2
"('from', 'you')",3680,0.16758504485632314,2
"('a', 'feel')",3667,0.16699303246960245,2
"('to', 'year')",3644,0.1659456259392504,2
"('as', 'of')",3643,0.1659000865248873,2
"('If', 'your')",3632,0.16539915296689284,2
"('Be', 'the')",3631,0.16535361355252973,2
"('on', 'with')",3631,0.16535361355252973,2
"('it', 'this')",3630,0.1653080741381666,2
"('feel', 'your')",3630,0.1653080741381666,2
"('in', 'not')",3624,0.1650348376519878,2
"('a', 'out')",3623,0.16498929823762468,2
"('but', 'may')",3619,0.16480714058017215,2
"('do', 'your')",3615,0.16462498292271963,2
"('be', 'not')",3609,0.16435174643654082,2
"('all', 'in')",3599,0.16389635229290953,2
"('out', 'your')",3595,0.163714194635457,2
"('are', 'it')",3593,0.16362311580673072,2
"('work', 'your')",3593,0.16362311580673072,2
"('all', 'of')",3579,0.1629855640056469,2
"('Be', 'to')",3577,0.16289448517692062,2
"('and', 'if')",3576,0.16284894576255748,2
"('a', 'what')",3575,0.16280340634819437,2
"('from', 'to')",3574,0.16275786693383124,2
"('You', 'on')",3573,0.1627123275194681,2
"('You', 'or')",3570,0.1625757092763787,2
"('and', 'good')",3554,0.1618470786465686,2
"('Be', 'in')",3549,0.16161938157475295,2
"('for', 'on')",3543,0.16134614508857417,2
"('have', 'it')",3538,0.1611184480167585,2
"('love', 'your')",3531,0.1607996721162166,2
"('about', 'and')",3518,0.16020765972949588,2
"('and', 'make')",3515,0.1600710414864065,2
"('so', 'your')",3512,0.15993442324331708,2
"('the', 'up')",3512,0.15993442324331708,2
"('of', 'what')",3509,0.1597978050002277,2
"('a', 'year')",3508,0.15975226558586456,2
"('good', 'the')",3506,0.1596611867571383,2
"('of', 'some')",3502,0.15947902909968578,2
"('a', 'good')",3500,0.1593879502709595,2
"('a', 'do')",3496,0.15920579261350698,2
"('This', 'to')",3495,0.15916025319914387,2
"('This', 'you')",3495,0.15916025319914387,2
"('people', 'you')",3495,0.15916025319914387,2
"('about', 'the')",3492,0.15902363495605445,2
"('year', 'your')",3488,0.15884147729860193,2
"('make', 'the')",3486,0.15875039846987568,2
"('or', 'this')",3484,0.1586593196411494,2
"('or', 'will')",3484,0.1586593196411494,2
"('have', 'this')",3481,0.15852270139806002,2
"('may', 'on')",3478,0.15838608315497063,2
"('of', 'out')",3473,0.15815838608315497,2
"('if', 'the')",3472,0.15811284666879183,2
"('is', 'yourself')",3471,0.15806730725442872,2
"('and', 'up')",3452,0.1572020583815292,2
"('take', 'you')",3445,0.1568832824809873,2
"('in', 'love')",3443,0.15679220365226104,2
"('are', 'have')",3443,0.15679220365226104,2
"('on', 'will')",3440,0.15665558540917163,2
"('take', 'to')",3424,0.15592695477936153,2
"('get', 'of')",3399,0.15478846942028326,2
"('is', 'time')",3394,0.1545607723484676,2
"('in', 'today')",3394,0.1545607723484676,2
"('a', 'about')",3393,0.15451523293410446,2
"('Your', 'to')",3388,0.1542875358622888,2
"('a', 'if')",3386,0.15419645703356255,2
"('energy', 'you')",3383,0.15405983879047316,2
"('are', 'on')",3381,0.1539687599617469,2
"('a', 'love')",3375,0.1536955234755681,2
"('is', 'today')",3373,0.15360444464684184,2
"('is', 'not')",3371,0.1535133658181156,2
"('The', 'that')",3369,0.1534222869893893,2
"('a', 'work')",3365,0.1532401293319368,2
"('can', 'is')",3363,0.15314905050321054,2
"('from', 'the')",3362,0.1531035110888474,2
"('feel', 'of')",3360,0.15301243226012112,2
"('Your', 'you')",3360,0.15301243226012112,2
"('that', 'today')",3350,0.15255703811648982,2
"('make', 'your')",3349,0.15251149870212669,2
"('energy', 'to')",3346,0.1523748804590373,2
"('and', 'from')",3339,0.1520561045584954,2
"('about', 'your')",3339,0.1520561045584954,2
"('and', 'need')",3337,0.1519650257297691,2
"('a', 'so')",3336,0.15191948631540597,2
"('an', 'you')",3334,0.15182840748667972,2
"('need', 'the')",3331,0.15169178924359034,2
"('be', 'time')",3317,0.15105423744250648,2
"('people', 'to')",3312,0.15082654037069082,2
"('can', 'that')",3307,0.15059884329887518,2
"('in', 'work')",3302,0.15037114622705952,2
"(""don't"", 'you')",3293,0.14996129149779133,2
"('a', 'make')",3292,0.1499157520834282,2
"('do', 'of')",3279,0.1493237396967075,2
"('in', 'what')",3278,0.14927820028234437,2
"('it', 'on')",3273,0.1490505032105287,2
"('that', 'yourself')",3266,0.1487317273099868,2
"('Be', 'your')",3263,0.1485951090668974,2
"('it', 'or')",3255,0.14823079375199236,2
"('if', 'your')",3244,0.1477298601939979,2
"('and', 'energy')",3238,0.14745662370781912,2
"('good', 'your')",3235,0.14732000546472973,2
"('an', 'to')",3234,0.1472744660503666,2
"('need', 'your')",3212,0.14627259893437772,2
"('energy', 'the')",3208,0.1460904412769252,2
"('all', 'be')",3205,0.14595382303383578,2
"('way', 'you')",3205,0.14595382303383578,2
"('a', 'up')",3204,0.14590828361947267,2
"('and', 'people')",3203,0.14586274420510953,2
"('to', 'way')",3202,0.1458172047907464,2
"('is', 'more')",3195,0.14549842889020448,2
"('If', 'of')",3193,0.1454073500614782,2
"('get', 'in')",3193,0.1454073500614782,2
"('take', 'the')",3192,0.1453618106471151,2
"('on', 'this')",3184,0.14499749533221004,2
"('life', 'you')",3184,0.14499749533221004,2
"('in', 'some')",3178,0.14472425884603124,2
"('up', 'your')",3174,0.14454210118857871,2
"('things', 'you')",3173,0.14449656177421558,2
"('as', 'in')",3167,0.1442233252880368,2
"('and', 'take')",3166,0.14417778587367366,2
"('of', 'year')",3157,0.14376793114440548,2
"('things', 'to')",3155,0.14367685231567923,2
"('Be', 'a')",3152,0.14354023407258984,2
"(""don't"", 'to')",3149,0.14340361582950042,2
"('life', 'your')",3148,0.14335807641513731,2
"('not', 'that')",3145,0.1432214581720479,2
"('love', 'of')",3140,0.14299376110023226,2
"('life', 'to')",3138,0.142902682271506,2
"('may', 'more')",3137,0.14285714285714285,2
"('This', 'a')",3133,0.14267498519969032,2
"('be', 'year')",3121,0.14212851222733275,2
"('Your', 'and')",3119,0.1420374333986065,2
"('at', 'with')",3106,0.14144542101188579,2
"('are', 'or')",3096,0.1409900268682545,2
"('This', 'and')",3094,0.1408989480395282,2
"('a', 'need')",3094,0.1408989480395282,2
"('from', 'your')",3094,0.1408989480395282,2
"('but', 'with')",3084,0.1404435538958969,2
"('This', 'the')",3079,0.14021585682408125,2
"('people', 'the')",3066,0.13962384443736053,2
"('of', 'so')",3066,0.13962384443736053,2
"('of', 'work')",3064,0.13953276560863428,2
"('a', 'from')",3063,0.13948722619427115,2
"('more', 'with')",3061,0.13939614736554487,2
"('but', 'is')",3059,0.13930506853681862,2
"('at', 'is')",3057,0.13921398970809234,2
"('for', 'yourself')",3055,0.1391229108793661,2
"('have', 'or')",3047,0.13875859556446105,2
"('a', 'take')",3044,0.13862197732137166,2
"('and', 'life')",3038,0.13834874083519286,2
"('about', 'of')",3036,0.1382576620064666,2
"('the', 'things')",3030,0.1379844255202878,2
"('and', ""don't"")",3029,0.13793888610592467,2
"('energy', 'your')",3026,0.13780226786283528,2
"('life', 'the')",3026,0.13780226786283528,2
"('by', 'you')",3025,0.13775672844847214,2
"('Your', 'the')",3025,0.13775672844847214,2
"('but', 'for')",3017,0.1373924131335671,2
"(""don't"", 'the')",3017,0.1373924131335671,2
"('from', 'of')",3015,0.13730133430484084,2
"('with', 'yourself')",3005,0.13684594016120952,2
"('as', 'be')",2998,0.1365271642606676,2
"('This', 'your')",2995,0.13639054601757822,2
"('take', 'your')",2995,0.13639054601757822,2
"('the', 'way')",2992,0.13625392777448883,2
"('have', 'on')",2990,0.13616284894576255,2
"('an', 'the')",2986,0.13598069128831003,2
"('to', 'want')",2985,0.1359351518739469,2
"('good', 'of')",2981,0.13575299421649437,2
"('and', 'things')",2981,0.13575299421649437,2
"('You', 'today')",2980,0.13570745480213126,2
"('make', 'of')",2979,0.13566191538776812,2
"('for', 'time')",2979,0.13566191538776812,2
"('If', 'in')",2978,0.13561637597340498,2
"('at', 'that')",2977,0.13557083655904184,2
"('an', 'and')",2975,0.1354797577303156,2
"('in', 'so')",2975,0.1354797577303156,2
"('may', 'not')",2974,0.13543421831595245,2
"('can', 'for')",2971,0.13529760007286307,2
"('at', 'may')",2969,0.1352065212441368,2
"('can', 'with')",2968,0.13516098182977368,2
"('a', 'energy')",2967,0.13511544241541054,2
"('day', 'to')",2965,0.13502436358668427,2
"('want', 'you')",2963,0.13493328475795802,2
"('day', 'you')",2962,0.13488774534359488,2
"('Be', 'of')",2962,0.13488774534359488,2
"('at', 'for')",2960,0.13479666651486863,2
"('but', 'that')",2957,0.13466004827177921,2
"('for', 'more')",2951,0.13438681178560044,2
"('good', 'in')",2951,0.13438681178560044,2
"('if', 'of')",2949,0.13429573295687416,2
"('You', 'but')",2945,0.13411357529942164,2
"('by', 'to')",2927,0.1332938658408853,2
"('do', 'in')",2917,0.13283847169725396,2
"('Your', 'your')",2914,0.13270185345416458,2
"('that', 'time')",2912,0.13261077462543833,2
"('The', 'may')",2907,0.13238307755362266,2
"('be', 'what')",2903,0.13220091989617014,2
"('of', 'up')",2901,0.13210984106744386,2
"('a', 'life')",2893,0.1317455257525388,2
"('of', 'take')",2886,0.1314267498519969,2
"('way', 'your')",2885,0.13138121043763376,2
"('and', 'way')",2882,0.13124459219454437,2
"('be', 'so')",2877,0.1310168951227287,2
"('be', 'work')",2874,0.13088027687963932,2
"('find', 'you')",2872,0.13078919805091307,2
"('energy', 'of')",2869,0.13065257980782366,2
"('than', 'you')",2865,0.13047042215037113,2
"('The', 'will')",2861,0.1302882644929186,2
"('You', 'can')",2858,0.13015164624982922,2
"('in', 'out')",2855,0.13001502800673984,2
"('is', 'what')",2855,0.13001502800673984,2
"('but', 'this')",2855,0.13001502800673984,2
"('more', 'that')",2853,0.12992394917801356,2
"('find', 'to')",2850,0.12978733093492417,2
"('feel', 'in')",2844,0.1295140944487454,2
"('be', 'love')",2840,0.12933193679129287,2
"('Be', 'be')",2838,0.1292408579625666,2
"('and', 'by')",2835,0.1291042397194772,2
"('new', 'you')",2833,0.12901316089075093,2
"('new', 'to')",2832,0.12896762147638782,2
"('August', 'and')",2832,0.12896762147638782,2
"('more', 'will')",2825,0.12864884557584588,2
"('an', 'your')",2823,0.12855776674711963,2
"('a', 'way')",2820,0.12842114850403025,2
"('August', 'in')",2820,0.12842114850403025,2
"('by', 'the')",2805,0.12773805728858326,2
"('a', ""don't"")",2803,0.127646978459857,2
"('could', 'may')",2794,0.12723712373058882,2
"('be', 'some')",2793,0.12719158431622568,2
"('in', 'make')",2793,0.12719158431622568,2
"('people', 'your')",2790,0.1270549660731363,2
"('one', 'you')",2790,0.1270549660731363,2
"('be', 'get')",2789,0.12700942665877316,2
"('day', 'the')",2789,0.12700942665877316,2
"('on', 'or')",2779,0.12655403251514186,2
"('as', 'is')",2779,0.12655403251514186,2
"('into', 'you')",2775,0.12637187485768933,2
"('life', 'of')",2774,0.1263263354433262,2
"('The', 'with')",2774,0.1263263354433262,2
"('at', 'this')",2771,0.1261897172002368,2
"('You', 'yourself')",2768,0.12605309895714742,2
"('one', 'to')",2758,0.1255977048135161,2
"('others', 'you')",2755,0.1254610865704267,2
"('if', 'in')",2753,0.12537000774170043,2
"('If', 'be')",2753,0.12537000774170043,2
